movieId,title,genres,imdbId,tmdbId,rating,userId,movieId,tag,userId
3704,Mad Max Beyond Thunderdome (1985),Action|Adventure|Sci-Fi,89530,9355,2,19,82461,sequel,477
3705,Bird on a Wire (1990),Action|Comedy|Romance,99141,1727,4,19,82461,soundtrack,477
3706,Angel Heart (1987),Film-Noir|Horror|Mystery|Thriller,92563,635,3,19,112552,passion,487
3707,9 1/2 Weeks (Nine 1/2 Weeks) (1986),Drama|Romance,91635,10068,3,19,112552,psychological,487
3708,Firestarter (1984),Horror|Thriller,87262,11495,2,19,112552,suspense,487
3709,Sleepwalkers (1992),Horror,105428,11428,4,19,112552,jazz,506
3710,Action Jackson (1988),Action|Comedy|Crime|Thriller,94612,10117,1,19,112552,music,506
3711,Sarafina! (1992),Drama,105316,35936,3,19,112552,tense,506
3712,Soapdish (1991),Comedy,102951,25562,3,19,80834,adventure,509
3713,"Long Walk Home, The (1990)",Drama,100046,51763,3,19,80834,animation,509
3714,Clara's Heart (1988),Drama,94882,73079,3,19,80834,fantasy,509
3715,Burglar (1987),Comedy|Crime,92710,38921,3,19,750,purity of essence,513
3716,Fatal Beauty (1987),Action|Comedy|Crime|Drama,93011,35463,1,19,750,Slim Pickens,513
3717,Gone in 60 Seconds (2000),Action|Crime,187078,9679,1,19,6787,Deep Throat,513
3719,Love's Labour's Lost (2000),Comedy|Romance,182295,51333,3,19,3039,Dan Aykroyd,520
3720,Sunshine (1999),Drama,145503,17771,2,19,60516,enjoyable,520
3723,Hamlet (1990),Drama,99726,10264,3,19,356,bubba gump shrimp,533
3724,Coming Home (1978),Drama|War,77362,31657,3,19,356,lieutenant dan,533
3725,American Pop (1981),Animation|Musical,82009,29204,2,19,356,stupid is as stupid does,533
3726,Assault on Precinct 13 (1976),Action|Thriller,74156,17814,2,19,527,based on a true story,537
3727,Near Dark (1987),Horror|Western,93605,11879,3,19,527,biography,537
3728,One False Move (1992),Crime|Drama|Film-Noir|Thriller,102592,21128,4,19,527,disturbing,537
3729,Shaft (1971),Action|Crime|Drama|Thriller,67741,482,1,19,527,holocaust,537
3730,"Conversation, The (1974)",Drama|Mystery,71360,592,3,19,1625,Mystery,537
3731,Cutter's Way (1981),Drama|Thriller,82220,31593,2,19,1721,romance,537
3732,"Fury, The (1978)",Horror,77588,12611,2,19,2329,edward norton,537
3733,"Paper Chase, The (1973)",Drama,70509,14328,4,19,2329,emotional,537
3735,Serpico (1973),Crime|Drama,70666,9040,1,19,2329,politics,537
3736,"Ace in the Hole (Big Carnival, The) (1951)",Drama,43338,25364,2,19,2571,philosophy,537
3737,Lonely Are the Brave (1962),Drama|Western,56195,43002,1,19,2571,post apocalyptic,537
3738,"Sugarland Express, The (1974)",Drama,72226,5121,2,19,3949,depressing,537
3739,Trouble in Paradise (1932),Comedy|Romance,23622,195,5,19,3949,psychology,537
3740,Big Trouble in Little China (1986),Action|Adventure|Comedy|Fantasy,90728,6978,2,19,5989,cheating,537
3741,Badlands (1973),Crime|Drama|Thriller,69762,3133,3,19,5989,intelligent,537
3742,Battleship Potemkin (1925),Drama|War,15648,643,1,19,5989,Leonardo DiCaprio,537
3743,Boys and Girls (2000),Comedy|Romance,204175,10571,4,19,5989,lies,537
3744,Shaft (2000),Action|Crime|Thriller,162650,479,4,19,5989,smart,537
3745,Titan A.E. (2000),Action|Adventure|Animation|Children|Sci-Fi,120913,7450,2,19,5989,Tom Hanks,537
3746,Butterfly (La lengua de las mariposas) (1999),Drama,188030,31023,2,19,5989,twists & turns,537
3747,Jesus' Son (1999),Drama,186253,25636,2,19,8533,memory loss,537
3751,Chicken Run (2000),Animation|Children|Comedy,120630,7443,3,19,8533,romance,537
3752,"Me, Myself & Irene (2000)",Adventure|Comedy,183505,2123,3,19,8533,sad,537
3753,"Patriot, The (2000)",Action|Drama|War,187393,2024,3,19,55765,corruption,537
3754,"Adventures of Rocky and Bullwinkle, The (2000)",Adventure|Animation|Children|Comedy|Fantasy,131704,17711,2,19,55765,Denzel Washington,537
3755,"Perfect Storm, The (2000)",Drama|Thriller,177971,2133,2,19,55765,mafia,537
3756,"Golden Bowl, The (2000)",Drama,200669,29946,2,19,55765,organized crime,537
3758,Communion (1989),Drama|Sci-Fi|Thriller,97100,28774,3,19,58295,heist,537
3760,"Kentucky Fried Movie, The (1977)",Comedy,76257,11598,2,19,58295,robbery,537
3761,"Blood In, Blood Out (1993)",Action|Crime|Drama|Thriller,106469,9702,3,19,58295,small time criminals,537
3763,F/X (1986),Action|Crime|Thriller,89118,9873,4,19,69122,casino,537
3764,F/X2 (a.k.a. F/X 2 - The Deadly Art of Illusion) (1991),Action|Crime|Thriller,101846,16820,2,19,69122,comedy,537
3765,"Hot Spot, The (1990)",Crime|Drama|Romance,99797,14864,3,19,69122,funny,537
3766,Missing in Action (1984),Action|War,87727,15379,3,19,69122,hotel,537
3767,Missing in Action 2: The Beginning (1985),Action|War,89604,12764,3,19,69122,Las Vegas,537
3768,Braddock: Missing in Action III (1988),Action|War,94792,27352,3,19,69481,war,537
3769,Thunderbolt and Lightfoot (1974),Action,72288,8348,2,19,72998,beautiful scenery,537
3770,Dreamscape (1984),Horror|Sci-Fi|Thriller,87175,24099,2,19,72998,graphic design,537
3771,The Golden Voyage of Sinbad (1973),Action|Adventure|Fantasy,71569,17897,1,19,72998,music,537
3773,House Party (1990),Comedy,99800,16094,2,19,72998,politics,537
3774,House Party 2 (1991),Comedy|Drama|Romance,102065,16096,3,19,72998,romance,537
3783,Croupier (1998),Crime|Drama,159382,12706,5,19,72998,thought-provoking,537
3784,"Kid, The (2000)",Comedy|Fantasy,219854,4244,4,19,72998,too long,537
3785,Scary Movie (2000),Comedy|Horror,175142,4247,3,19,72998,visually stunning,537
3786,But I'm a Cheerleader (1999),Comedy,179116,20770,5,19,79132,big budget,537
3787,Shower (Xizao) (1999),Comedy,215369,1050,5,19,79132,clever,537
3788,Blow-Up (Blowup) (1966),Drama|Mystery,60176,1052,3,19,79132,complicated,537
3789,"Pawnbroker, The (1964)",Drama,59575,20540,5,19,79132,dead wife,537
3790,Groove (2000),Drama,212974,23655,2,19,79132,great soundtrack,537
3791,Footloose (1984),Drama,87277,1788,4,19,79132,heist,537
3792,Duel in the Sun (1946),Drama|Romance|Western,38499,32275,2,19,79132,intellectual,537
3793,X-Men (2000),Action|Adventure|Sci-Fi,120903,36657,3,19,79132,mindfuck,537
3794,Chuck & Buck (2000),Comedy|Drama,200530,44490,2,19,79132,philosophy,537
3795,"Five Senses, The (1999)",Drama,168794,47585,2,19,79132,psychological,537
3797,"In Crowd, The (2000)",Thriller,163676,36047,3,19,79132,psychology,537
3798,What Lies Beneath (2000),Drama|Horror|Mystery,161081,2655,2,19,79132,suspense,537
3799,Pokémon the Movie 2000 (2000),Animation|Children,210234,12599,3,19,79132,thought-provoking,537
3801,Anatomy of a Murder (1959),Drama|Mystery,52561,93,4,19,80489,crime,537
3802,Freejack (1992),Action|Sci-Fi,104299,9278,3,19,80489,FBI,537
3806,Mackenna's Gold (1969),Western,64615,18118,3,19,80489,romance,537
3807,Sinbad and the Eye of the Tiger (1977),Adventure|Fantasy,76716,11940,3,19,80489,too much love interest,537
3808,"Two Women (Ciociara, La) (1960)",Drama|War,54749,24167,2,19,80906,business,537
3809,What About Bob? (1991),Comedy,103241,10276,3,19,80906,corruption,537
3810,White Sands (1992),Drama|Thriller,105813,19380,4,19,80906,economics,537
3811,Breaker Morant (1980),Drama|War,80310,13783,2,19,80906,investor corruption,537
3812,Everything You Always Wanted to Know About Sex * But Were Afraid to Ask (1972),Comedy,68555,11624,2,19,80906,politics,537
3813,Interiors (1978),Drama,77742,15867,5,19,80906,truth,537
3814,Love and Death (1975),Comedy,73312,11686,2,19,89745,Captain America,537
3816,"Official Story, The (La historia oficial) (1985)",Drama,89276,29263,3,19,89745,silly,537
3819,Tampopo (1985),Comedy,92048,11830,2,19,89745,superhero,537
3821,Nutty Professor II: The Klumps (2000),Comedy,144528,12107,3,19,89745,superhero team,537
3822,"Girl on the Bridge, The (Fille sur le pont, La) (1999)",Drama|Romance,144201,10401,1,19,90439,bank,537
3823,Wonderland (1999),Drama,171865,32640,2,19,90439,big corporations,537
3824,Autumn in New York (2000),Drama|Romance,174480,10641,4,19,90439,business,537
3825,Coyote Ugly (2000),Comedy|Drama|Romance,200550,6282,2,19,90439,corruption,537
3826,Hollow Man (2000),Horror|Sci-Fi|Thriller,164052,9383,2,19,90439,financial crisis,537
3827,Space Cowboys (2000),Action|Adventure|Comedy|Sci-Fi,186566,5551,1,19,90439,Kevin Spacey,537
3830,Psycho Beach Party (2000),Comedy|Horror|Thriller,206226,27723,1,19,90439,realistic,537
3831,Saving Grace (2000),Comedy,195234,2360,4,19,90439,suspense,537
3832,"Black Sabbath (Tre volti della paura, I) (1963)",Horror,57603,28043,1,19,90439,Wall Street,537
3833,"Brain That Wouldn't Die, The (1962)",Horror|Sci-Fi,52646,33468,1,19,92259,emotional,537
3834,Bronco Billy (1980),Adventure|Drama|Romance,80472,21866,2,19,92259,sexuality,537
3835,"Crush, The (1993)",Thriller,106627,33408,4,19,95067,interesting scenario,537
3836,Kelly's Heroes (1970),Action|Comedy|War,65938,11589,2,19,95441,crude humor,537
3837,Phantasm II (1988),Action|Fantasy|Horror|Sci-Fi|Thriller,95863,15158,3,19,97304,cia,537
3838,Phantasm III: Lord of the Dead (1994),Horror,110823,16139,1,19,97304,politics,537
3839,Phantasm IV: Oblivion (1998),Horror,138703,16146,3,19,97304,Thrilling,537
3840,Pumpkinhead (1988),Horror,95925,26515,3,19,99114,Soundtrack,537
3841,Air America (1990),Action|Comedy,99005,11856,2,19,104218,Adam Sandler,537
3843,Sleepaway Camp (1983),Horror,86320,13567,2,19,104841,cliche characters,537
3844,Steel Magnolias (1989),Drama,98384,10860,2,19,104841,long shots,537
3845,And God Created Woman (Et Dieu... créa la femme) (1956),Drama,49189,8420,2,19,104841,predictable,537
3846,Easy Money (1983),Comedy,85470,18391,2,19,104841,Simple,537
3847,"Ilsa, She Wolf of the SS (1974)",Horror,71650,20850,2,19,104841,slow action,537
3849,The Spiral Staircase (1945),Horror|Mystery|Thriller,38975,27452,2,19,104841,visually appealing,537
3851,I'm the One That I Want (2000),Comedy,251739,38548,3,19,105504,hostage,537
3852,"Tao of Steve, The (2000)",Comedy,234853,20438,2,19,105504,ocean,537
3855,"Affair of Love, An (Liaison pornographique, Une) (1999)",Drama|Romance,204709,46991,2,19,105504,suspense,537
3857,Bless the Child (2000),Thriller,163983,10391,3,19,106782,Stock Market,537
3858,Cecil B. DeMented (2000),Comedy,173716,14195,2,19,106782,Wall Street,537
3859,"Eyes of Tammy Faye, The (2000)",Documentary,233687,15665,2,19,85565,Comedy,543
3861,"Replacements, The (2000)",Comedy,191397,10393,2,19,1,fun,567
3862,About Adam (2000),Comedy,199314,18168,2,19,101,off-beat comedy,567
3863,"Cell, The (2000)",Drama|Horror|Thriller,209958,8843,2,19,101,quirky,567
3864,Godzilla 2000 (Gojira ni-sen mireniamu) (1999),Action|Adventure|Sci-Fi,188640,10643,5,19,308,cynical,567
3865,"Original Kings of Comedy, The (2000)",Comedy|Documentary,236388,23618,2,19,356,bittersweet,567
3868,"Naked Gun: From the Files of Police Squad!, The (1988)",Action|Comedy|Crime|Romance,95705,37136,2,19,356,emotional,567
3869,"Naked Gun 2 1/2: The Smell of Fear, The (1991)",Comedy,102510,37137,2,19,356,heartwarming,567
3870,Our Town (1940),Drama,32881,23283,1,19,356,touching,567
3871,Shane (1953),Drama|Western,46303,3110,3,19,541,atmospheric,567
3872,"Suddenly, Last Summer (1959)",Drama,53318,14698,3,19,541,dreamlike,567
3873,Cat Ballou (1965),Comedy|Western,59017,11694,5,19,541,existentialism,567
3877,Supergirl (1984),Action|Adventure|Fantasy,88206,9651,2,19,541,philosophical,567
3879,"Art of War, The (2000)",Action|Thriller,160009,11398,2,19,750,black comedy,567
3882,Bring It On (2000),Comedy,204946,1588,3,19,750,dark comedy,567
3884,"Crew, The (2000)",Comedy,198386,19150,2,19,750,Quirky,567
3888,Skipped Parts (2000),Drama|Romance,209322,41282,2,19,1203,claustrophobic,567
3889,Highlander: Endgame (Highlander IV) (2000),Action|Adventure|Fantasy,144964,12211,3,19,1203,confrontational,567
3893,Nurse Betty (2000),Comedy|Crime|Drama|Romance|Thriller,171580,10480,4,19,1203,earnest,567
3894,Solas (1999),Drama,190798,80713,2,19,1203,good dialogue,567
3895,"Watcher, The (2000)",Crime|Thriller,204626,10685,2,19,1203,great screenplay,567
3896,"Way of the Gun, The (2000)",Crime|Thriller,202677,1619,3,19,1203,gritty,567
3897,Almost Famous (2000),Drama,181875,786,3,19,1203,Motivational,567
3898,Bait (2000),Action|Comedy,211938,14805,2,19,1203,thought-provoking,567
3899,Circus (2000),Crime|Drama|Thriller,191037,51179,2,19,1237,atmospheric,567
3900,Crime and Punishment in Suburbia (2000),Comedy|Drama,197384,46119,4,19,1237,cerebral,567
3901,Duets (2000),Comedy|Drama,134630,18074,3,19,1237,existentialism,567
3906,Under Suspicion (2000),Crime|Thriller,164212,10562,5,19,1237,philosophical,567
3908,Urban Legends: Final Cut (2000),Horror,192731,12212,3,19,1237,reflective,567
3909,Woman on Top (2000),Comedy|Romance,206420,14629,2,19,1260,atmospheric,567
3910,Dancer in the Dark (2000),Drama|Musical,168629,16,2,19,1260,chilly,567
3911,Best in Show (2000),Comedy,218839,13785,2,19,1260,creepy,567
3912,Beautiful (2000),Comedy|Drama,210567,34299,2,19,1260,menacing,567
3914,"Broken Hearts Club, The (2000)",Drama,222850,22597,2,19,1260,mental illness,567
3915,Girlfight (2000),Drama,210075,19348,3,19,1260,oninous,567
3916,Remember the Titans (2000),Drama,210945,10637,2,19,1653,intelligent,567
3917,Hellraiser (1987),Horror,93177,9003,2,19,1653,thought-provoking,567
3918,Hellbound: Hellraiser II (1988),Horror,95294,9064,3,19,1704,heartwarming,567
3919,Hellraiser III: Hell on Earth (1992),Horror,104409,11569,3,19,1704,inspirational,567
3920,"Faraway, So Close (In weiter Ferne, so nah!) (1993)",Drama|Fantasy|Mystery|Romance,107209,10434,3,19,1916,avant-garde romantic comedy,567
3922,Bikini Beach (1964),Comedy,57887,39113,2,19,1916,elegiac,567
3925,Stranger Than Paradise (1984),Comedy|Drama,88184,469,2,19,1916,melancholy,567
3926,Voyage to the Bottom of the Sea (1961),Adventure|Sci-Fi,55608,2160,2,19,1916,quirky,567
3927,Fantastic Voyage (1966),Adventure|Sci-Fi,60397,2161,2,19,1916,wry,567
3928,Abbott and Costello Meet Frankenstein (1948),Comedy|Horror,40068,3073,2,19,1921,artsy,567
3929,"Bank Dick, The (1940)",Comedy,32234,911,3,19,1921,atmospheric,567
3930,"Creature from the Black Lagoon, The (1954)",Adventure|Horror|Sci-Fi,46876,10973,3,19,1921,cerebral,567
3932,"Invisible Man, The (1933)",Horror|Sci-Fi,24184,10787,3,19,1921,enigmatic,567
3933,"Killer Shrews, The (1959)",Horror|Sci-Fi,52969,43109,2,19,1921,existentialism,567
3937,Runaway (1984),Sci-Fi|Thriller,88024,9507,2,19,1921,hallucinatory,567
3938,"Slumber Party Massacre, The (1982)",Horror,84695,27475,2,19,1921,insanity,567
3939,Slumber Party Massacre II (1987),Horror,93996,27764,3,19,1921,paranoia,567
3940,Slumber Party Massacre III (1990),Horror,100639,27767,3,19,1921,paranoid,567
3941,Sorority House Massacre (1986),Horror,91990,40760,2,19,1921,surreal,567
3942,Sorority House Massacre II (1990),Horror,100663,40446,3,19,1921,tense,567
3943,Bamboozled (2000),Comedy,215545,24664,3,19,1921,visually appealing,567
3945,Digimon: The Movie (2000),Adventure|Animation|Children,259974,20455,3,19,2138,atmospheric,567
3946,Get Carter (2000),Action|Drama|Thriller,208988,10461,3,19,2138,beautiful,567
3947,Get Carter (1971),Action|Crime|Drama|Thriller,67128,1485,3,19,2324,bittersweet,567
3948,Meet the Parents (2000),Comedy,212338,1597,3,19,2324,emotional,567
3949,Requiem for a Dream (2000),Drama,180093,641,3,19,2324,Heartwarming,567
3950,Tigerland (2000),Drama,170691,10687,2,19,2324,poignant,567
3951,Two Family House (2000),Drama,202641,63956,2,19,2324,sentimental,567
3952,"Contender, The (2000)",Drama|Thriller,208874,6521,2,19,2324,tear jerker,567
3953,Dr. T and the Women (2000),Comedy|Romance,205271,10763,2,19,2324,tearjerking,567
3955,"Ladies Man, The (2000)",Comedy,213790,16888,2,19,2731,emotional,567
3957,Billy Jack (1971),Action|Drama,66832,21142,2,19,2731,gentle,567
3958,Billy Jack Goes to Washington (1977),Drama,75754,78140,3,19,2731,heartwarming,567
3959,"Time Machine, The (1960)",Action|Adventure|Sci-Fi,54387,2134,2,19,2731,lyrical,567
3962,Ghoulies II (1987),Comedy|Horror,93091,28605,3,19,2731,reflective,567
3963,"Unsinkable Molly Brown, The (1964)",Musical,58708,42797,2,19,3134,downbeat,567
3964,"Adventures of Ichabod and Mr. Toad, The (1949)",Animation|Children,41094,13465,2,19,3134,poignant,567
3965,"Strange Love of Martha Ivers, The (1946)",Drama|Film-Noir,38988,27033,2,19,3266,black comedy,567
3966,Detour (1945),Crime|Film-Noir,37638,20367,2,19,3266,crazy,567
3967,Billy Elliot (2000),Drama,249462,71,4,19,3266,dark,567
3968,Bedazzled (2000),Comedy,230030,1636,3,19,3266,dark comedy,567
3969,Pay It Forward (2000),Drama,223897,10647,3,19,3266,dark humor,567
3971,"Private Eyes, The (1981)",Comedy|Mystery,81376,13762,4,19,3266,serial killer,567
3972,"Legend of Drunken Master, The (Jui kuen II) (1994)",Action|Comedy,111512,12207,3,19,3424,great cinematography,567
3973,Book of Shadows: Blair Witch 2 (2000),Crime|Horror|Mystery|Thriller,229260,11531,2,19,3671,dark humor,567
3974,"Little Vampire, The (2000)",Adventure|Children,192255,24100,2,19,3671,easygoing,567
3977,Charlie's Angels (2000),Action|Comedy,160127,4327,1,19,3671,silly,567
3978,"Legend of Bagger Vance, The (2000)",Drama|Romance,146984,4958,4,19,3676,art house,567
3979,Little Nicky (2000),Comedy,185431,9678,3,19,3676,Atmospheric,567
3980,Men of Honor (2000),Drama,203019,11978,2,19,3676,creepy,567
3981,Red Planet (2000),Action|Sci-Fi|Thriller,199753,8870,2,19,3676,cryptic,567
3983,You Can Count on Me (2000),Drama|Romance,203230,14295,3,19,3676,dark,567
3984,Diamonds Are Forever (1971),Action|Adventure|Thriller,66995,681,3,19,3676,disturbing,567
3985,"Eagle Has Landed, The (1976)",Drama|War,74452,11372,1,19,3676,dreamlike,567
3986,"6th Day, The (2000)",Action|Sci-Fi|Thriller,216216,8452,2,19,3676,enigmatic,567
3987,Bounce (2000),Drama|Romance,186894,10862,1,19,3676,fucked up,567
3988,How the Grinch Stole Christmas (a.k.a. The Grinch) (2000),Children|Comedy|Fantasy,170016,8871,1,19,3676,gruesome,567
3989,One Day in September (1999),Documentary,230591,34045,3,20,3676,hallucinatory,567
3990,Rugrats in Paris: The Movie (2000),Animation|Children|Comedy,213203,16340,1,20,3676,Insane,567
3991,102 Dalmatians (2000),Children|Comedy,211181,10481,4,20,3676,paranoid,567
3992,Malèna (2000),Drama|Romance|War,213847,10867,4,20,3676,strange,567
3993,Quills (2000),Drama|Romance,180073,10876,5,20,3676,surreal,567
3994,Unbreakable (2000),Drama|Sci-Fi,217869,9741,3.5,20,3676,weird,567
3996,"Crouching Tiger, Hidden Dragon (Wo hu cang long) (2000)",Action|Drama|Romance,190332,146,3,20,3994,atmospheric,567
3997,Dungeons & Dragons (2000),Action|Adventure|Comedy|Fantasy,190374,11849,4.5,20,3994,somber,567
3998,Proof of Life (2000),Drama,228750,11983,4.5,20,4144,atmospheric,567
3999,Vertical Limit (2000),Action|Adventure,190865,11678,3.5,20,4144,Beautiful,567
4000,"Bounty, The (1984)",Adventure|Drama,86993,2669,4,20,4144,bittersweet,567
4002,"Planes, Trains & Automobiles (1987)",Comedy,93748,2609,5,20,4144,dreamy,567
4003,She's Having a Baby (1988),Comedy,96094,12714,4.5,20,4144,elegant,567
4005,"Living Daylights, The (1987)",Action|Adventure|Thriller,93428,708,5,20,4144,heartbreaking,567
4006,Transformers: The Movie (1986),Adventure|Animation|Children|Sci-Fi,92106,1857,3,20,4144,intimate,567
4007,Wall Street (1987),Drama,94291,10673,5,20,4144,loneliness,567
4008,Born on the Fourth of July (1989),Drama|War,96969,2604,5,20,4144,long takes,567
4009,Talk Radio (1988),Drama,96219,10132,5,20,4144,longing,567
4010,Brewster's Millions (1985),Comedy,88850,11064,4.5,20,4144,melancholic,567
4011,Snatch (2000),Comedy|Crime|Thriller,208092,107,5,20,4144,melancholy,567
4012,Punchline (1988),Comedy|Drama,95927,40820,3,20,4144,moody,567
4014,Chocolat (2000),Drama|Romance,241303,392,5,20,4144,nocturnal,567
4015,"Dude, Where's My Car? (2000)",Comedy|Sci-Fi,242423,8859,3.5,20,4144,romantic,567
4016,"Emperor's New Groove, The (2000)",Adventure|Animation|Children|Comedy|Fantasy,120917,11688,2.5,20,4144,Unique,567
4017,Pollock (2000),Drama,183659,12509,4,20,4144,visually appealing,567
4018,What Women Want (2000),Comedy|Romance,207201,3981,4,20,4144,visually stunning,567
4019,Finding Forrester (2000),Drama,181536,711,4.5,20,4226,cerebral,567
4020,"Gift, The (2000)",Thriller,219699,2046,5,20,4226,dreamlike,567
4021,Before Night Falls (2000),Drama,247196,5001,3.5,20,4552,"""artsy""",567
4022,Cast Away (2000),Drama,162222,8358,3,20,4552,atmospheric,567
4023,"Family Man, The (2000)",Comedy|Drama|Romance,218967,5994,4,20,4552,gritty,567
4024,"House of Mirth, The (2000)",Romance,200720,25520,4,20,4552,hallucinatory,567
4025,Miss Congeniality (2000),Comedy|Crime,212346,1493,3.5,20,4552,surreal,567
4027,"O Brother, Where Art Thou? (2000)",Adventure|Comedy|Crime,190590,134,3.5,20,4552,visually stunning,567
4029,State and Main (2000),Comedy|Drama,120202,21991,2,20,4878,atmospheric,567
4030,Dracula 2000 (2000),Horror,219653,10577,4.5,20,4878,cerebral,567
4031,All the Pretty Horses (2000),Drama|Romance|Western,149624,21355,5,20,4878,dreamlike,567
4032,"Everlasting Piece, An (2000)",Comedy,218182,29122,4.5,20,4878,enigmatic,567
4033,Thirteen Days (2000),Drama|Thriller|War,146309,11973,4.5,20,4878,hallucinatory,567
4034,Traffic (2000),Crime|Drama|Thriller,181865,1900,3,20,4878,mental illness,567
4035,"Claim, The (2000)",Romance|Western,218378,44853,3,20,4878,mindfuck,567
4036,Shadow of the Vampire (2000),Drama|Horror,189998,10873,3.5,20,4878,philosophy,567
4037,House of Games (1987),Crime|Film-Noir|Mystery|Thriller,93223,26719,4.5,20,4878,psychological,567
4039,Annie (1982),Children|Musical,83564,15739,5,20,4878,quirky,567
4040,Don't Tell Mom the Babysitter's Dead (1991),Comedy,101757,15413,4.5,20,4878,surreal,567
4041,"Officer and a Gentleman, An (1982)",Drama|Romance,84434,2623,5,20,4878,thought-provoking,567
4042,"Alamo, The (1960)",Action|Drama|War|Western,53580,11209,5,20,4878,weird,567
4043,At Close Range (1986),Crime|Drama,90670,13715,4.5,20,5673,anger,567
4046,Friendly Persuasion (1956),Drama,49233,43258,3.5,20,5673,awkward,567
4047,Gettysburg (1993),Drama|War,107007,10655,3,20,5673,bittersweet,567
4051,Horrors of Spider Island (Ein Toter Hing im Netz) (1960),Horror|Sci-Fi,56600,,5,20,5673,hallucinatory,567
4052,Antitrust (2001),Crime|Drama|Thriller,218817,9989,4,20,5673,quirky,567
4053,Double Take (2001),Action|Comedy,238948,18828,3,20,5673,sad,567
4054,Save the Last Dance (2001),Drama|Romance,206275,9816,4.5,20,5673,surreal,567
4055,Panic (2000),Drama,194218,20637,4.5,20,5673,symbolism,567
4056,"Pledge, The (2001)",Crime|Drama|Mystery|Thriller,237572,5955,3,20,5673,tense,567
4061,The Man in the Moon (1991),Drama|Romance,102388,17474,3,20,5673,unconventional,567
4062,Mystic Pizza (1988),Comedy|Drama|Romance,95690,11191,2,20,5673,unique,567
4063,Prelude to a Kiss (1992),Comedy|Drama|Romance,105165,2613,5,20,5673,wistful,567
4064,Coffy (1973),Action|Crime|Thriller,69897,22021,3.5,20,5690,beautiful,567
4065,Foxy Brown (1974),Action|Crime|Drama,71517,22048,5,20,5690,downbeat,567
4066,I'm Gonna Git You Sucka (1988),Action|Comedy,95348,17006,5,20,5690,grim,567
4067,Untamed Heart (1993),Drama|Romance,108451,26333,2,20,5690,poignant,567
4068,Sugar & Spice (2001),Comedy,186589,16723,4,20,5690,tear jerker,567
4069,"Wedding Planner, The (2001)",Comedy|Romance,209475,2018,4,20,5690,tragedy,567
4074,"Legend of Rita, The (Stille nach dem Schuß, Die) (1999)",Drama,234805,10499,3.5,20,5690,tragic,567
4077,"With a Friend Like Harry... (Harry, un ami qui vous veut du bien) (2000)",Drama|Thriller,216800,47943,2.5,20,6214,dark,567
4078,Amazing Grace and Chuck (1987),Drama,92545,74340,3.5,20,6214,disturbing,567
4079,Amazon Women on the Moon (1987),Comedy|Sci-Fi,92546,5709,4.5,20,6291,Depressing,567
4080,Baby Boom (1987),Comedy,92605,11215,4,20,6291,melancholy,567
4081,Back to the Beach (1987),Comedy,92608,26477,5,20,6291,sad,567
4082,Barfly (1987),Comedy|Drama|Romance,92618,10937,5,20,6377,heartwarming,567
4083,Best Seller (1987),Thriller,92641,4639,4,20,6669,meditative,567
4084,Beverly Hills Cop II (1987),Action|Comedy|Crime|Thriller,92644,96,4.5,20,6669,philosophical,567
4085,Beverly Hills Cop (1984),Action|Comedy|Crime|Drama,86960,90,4.5,20,6669,poignant,567
4086,"Big Easy, The (1987)",Action|Crime|Mystery|Romance|Thriller,92654,11028,3,20,6669,purposefulness,567
4089,Born in East L.A. (1987),Comedy,92690,19324,3,20,6818,atmospheric,567
4090,"Brave Little Toaster, The (1987)",Animation|Children,92695,19933,4,20,6818,bleak,567
4091,Can't Buy Me Love (1987),Comedy|Romance,92718,12919,3.5,20,6818,disturbing,567
4092,Cherry 2000 (1987),Romance|Sci-Fi,92746,15785,2.5,20,6818,gritty,567
4093,Cop (1988),Thriller,92783,31701,5,20,6818,harsh,567
4102,Eddie Murphy Raw (1987),Comedy|Documentary,92948,17159,4.5,20,7024,bleak,567
4103,Empire of the Sun (1987),Action|Adventure|Drama|War,92965,10110,4,20,7024,confrontational,567
4104,Ernest Goes to Camp (1987),Comedy,92974,18935,4.5,20,7024,disturbing,567
4105,"Evil Dead, The (1981)",Fantasy|Horror|Thriller,83907,764,4.5,20,7024,harsh,567
4109,Flowers in the Attic (1987),Drama|Thriller,93036,15658,2,20,7024,haunting,567
4110,"Fourth Protocol, The (1987)",Thriller,93044,4918,3.5,20,7024,inhumane,567
4111,Gardens of Stone (1987),Drama|War,93073,28368,5,20,7024,thought-provoking,567
4113,"Glass Menagerie, The (1987)",Drama,93093,52780,4,20,7361,arthouse,567
4115,Hiding Out (1987),Comedy,93186,26156,5,20,7361,artistic,567
4116,Hollywood Shuffle (1987),Comedy,93200,34101,2,20,7361,atmospheric,567
4117,Hope and Glory (1987),Drama,93209,32054,3.5,20,7361,beautiful,567
4121,Innerspace (1987),Action|Adventure|Comedy|Sci-Fi,93260,2614,2.5,20,7361,bittersweet,567
4123,Ishtar (1987),Comedy,93278,12704,5,20,7361,colourful,567
4124,Jaws: The Revenge (1987),Horror|Thriller,93300,580,4.5,20,7361,comedy,567
4125,Leonard Part 6 (1987),Comedy|Sci-Fi,93405,24828,4.5,20,7361,dreamlike,567
4126,Less Than Zero (1987),Drama,93407,13703,1,20,7361,emotional,567
4127,"Like Father, Like Son (1987)",Comedy,93418,36914,5,20,7361,feel-good,567
